DISA,Altitude,Mach,FRAC,power_kW,FuelFlow_kgph,JetThrust_N
2,2285.999926848002,0.0,0.6,523.6907705919999,214.5546546891046,475.60839306498
2,2285.999926848002,0.0,0.7,610.970584812,233.0838899591763,535.97623201668
2,2285.999926848002,0.0,0.8,698.251720198,252.5432944841695,597.84990464388
2,2285.999926848002,0.0,0.9,785.539183902,273.4442108025946,660.6292926899399
2,2285.999926848002,0.0,1.0,872.8227318520001,295.786681955729,722.56357231464
2,2285.999926848002,0.05,0.0,3.873457292,97.936861154223,0.0
2,2285.999926848002,0.05,0.5,436.405765704,196.7134871030573,368.39730121236
2,2285.999926848002,0.05,0.6,523.68913163,214.5230586488252,423.22530028674
2,2285.999926848002,0.05,0.7,610.976140274,233.0411579240679,480.52786194
2,2285.999926848002,0.05,0.8,698.244207232,252.4747058695455,539.59801277466
2,2285.999926848002,0.05,0.9,785.551386224,273.3353032714325,600.00830998626
2,2285.999926848002,0.05,1.0,872.821365926,295.619836654722,659.84133499914
2,2285.999926848002,0.1,0.0,4.544585748,98.05980341667424,0.0
2,2285.999926848002,0.1,0.5,436.405720198,196.6050792249841,319.27815658242
2,2285.999926848002,0.1,0.6,523.680980834,214.42177503783,370.7850923637
2,2285.999926848002,0.1,0.7,610.962207232,232.9047521629321,425.1610455288
2,2285.999926848002,0.1,0.8,698.25818578,252.2640295773383,481.438634985
2,2285.999926848002,0.1,0.9,785.53754494,273.0007279840334,539.56988223138
2,2285.999926848002,0.1,1.0,872.8216389620001,295.1002559221628,597.3388753374
2,2285.999926848002,0.15,0.0,5.675207682,98.28714837920711,0.0
2,2285.999926848002,0.15,0.5,436.413186912,196.4133771184796,270.14492888796
2,2285.999926848002,0.15,0.6,523.690588568,214.2625826630681,318.38112853722
2,2285.999926848002,0.15,0.7,610.97991951,232.6978592925701,369.685559103
2,2285.999926848002,0.15,0.8,698.256273036,251.9252568297197,423.25279028634
2,2285.999926848002,0.15,0.9,785.555301978,272.4358589387645,479.18001124602
2,2285.999926848002,0.15,1.0,872.8189071099999,294.297726043001,534.84245635842
2,2285.999926848002,0.2,0.0,7.28925925,98.59366870706705,0.0
2,2285.999926848002,0.2,0.5,436.423158694,196.1487322107412,220.99751581992
2,2285.999926848002,0.2,0.6,523.6810725920001,214.040898564184,265.94392316268
2,2285.999926848002,0.2,0.7,610.989207956,232.4526601532251,314.18621687334
2,2285.999926848002,0.2,0.8,698.254998122,251.4919677762859,364.99693060488
2,2285.999926848002,0.2,0.9,785.5560308199999,271.662655140343,418.72624158036
2,2285.999926848002,0.2,1.0,872.8292884460001,293.2055952685295,472.27490589342
2,2285.999926848002,0.25,0.0,9.329717704,99.02438791554023,0.0
2,2285.999926848002,0.25,0.5,436.4192884460001,195.8390712731561,171.77144932584
2,2285.999926848002,0.25,0.6,523.6967811139999,213.758906618162,213.49679380932
2,2285.999926848002,0.25,0.7,611.000362894,232.1351605569264,258.65222300988
2,2285.999926848002,0.25,0.8,698.286597936,250.9140782767849,306.61848687666
2,2285.999926848002,0.25,0.9,785.567869094,270.9023010345641,357.80413662378
2,2285.999926848002,0.25,1.0,872.845316256,291.7978778954006,409.44071132874
2,2285.999926848002,0.3,0.0,11.782494834,99.494790713871,0.0
2,2285.999926848002,0.3,0.5,436.413870248,195.4525690238592,122.44628983482
2,2285.999926848002,0.3,0.6,523.6838954560001,213.3760886086365,160.9811930055
2,2285.999926848002,0.3,0.7,610.9622982440001,231.7406348521274,203.01400735182
2,2285.999926848002,0.3,0.8,698.253222642,250.3845030789259,248.10850483482
2,2285.999926848002,0.3,0.9,785.541460694,270.1205596245124,296.6274377955
2,2285.999926848002,0.3,1.0,872.820273036,290.4279952085639,346.1822989191
2,2285.999926848002,0.35,0.0,14.779984006,100.0724088661889,0.0
2,2285.999926848002,0.35,0.5,436.41086536,194.9939810561553,72.97708363554
2,2285.999926848002,0.35,0.6,523.692045506,212.8614899039281,108.3767656965
2,2285.999926848002,0.35,0.7,610.9777792360001,231.2895847220358,147.35027225562
2,2285.999926848002,0.35,0.8,698.276580648,249.8488740318425,189.54211936338
2,2285.999926848002,0.35,0.9,785.557760794,269.2483281394357,235.2410676693
2,2285.999926848002,0.35,1.0,872.837666772,288.8833579181712,282.42904872378
2,2285.999926848002,0.4,0.0,18.626740466,100.6295393704981,0.0
2,2285.999926848002,0.4,0.5,436.416556594,194.4414049739635,23.3348950569
2,2285.999926848002,0.4,0.6,523.686217754,212.2676241372585,55.59701624442
2,2285.999926848002,0.4,0.7,610.989708522,230.7777135243582,91.60332430788002
2,2285.999926848002,0.4,0.8,698.270888668,249.2661587630409,130.78188491256
2,2285.999926848002,0.4,0.9,785.526616786,268.3397464242947,173.6136485013
2,2285.999926848002,0.4,1.0,872.8199089880001,287.7189552249841,218.13283989882
2,2285.999926848002,0.45,0.0,23.157916864,101.2474057955185,0.0
2,2285.999926848002,0.45,0.5,436.40494585,193.8150720489885,0.0
2,2285.999926848002,0.45,0.6,523.6847600699999,211.6574962531979,2.62698083718
2,2285.999926848002,0.45,0.7,610.964620542,230.0962133778463,35.63181242166
2,2285.999926848002,0.45,0.8,698.245345628,248.6574301883335,71.90354577252
2,2285.999926848002,0.45,0.9,785.540003756,267.5563203225075,111.77028159696
2,2285.999926848002,0.45,1.0,872.812168492,286.5145470680396,153.51544734876
2,2285.999926848002,0.5,0.0,28.30290057,101.9630648096707,0.0
2,2285.999926848002,0.5,0.5,436.411001878,193.0927814032478,0.0
2,2285.999926848002,0.5,0.6,523.695004888,210.9394741793523,-50.61872855634
2,2285.999926848002,0.5,0.7,610.9794637040001,229.2644294652999,-20.58428484126
2,2285.999926848002,0.5,0.8,698.248805576,247.9682626125374,12.92275078122
2,2285.999926848002,0.5,0.9,785.544738618,266.8151261348998,49.81794664728
2,2285.999926848002,0.5,1.0,872.818634074,285.3866939047447,88.62617959229999
2,2285.999926848002,0.55,0.0,34.067974396,102.7504315275334,0.0
2,2285.999926848002,0.55,0.5,436.3967958,192.1890970369228,0.0
2,2285.999926848002,0.55,0.6,523.68981422,210.1146723105325,-104.18269919442
2,2285.999926848002,0.55,0.7,610.971950738,228.4307040168738,-77.092990464
2,2285.999926848002,0.55,0.8,698.261463704,247.0966308983035,-46.33713887754
2,2285.999926848002,0.55,0.9,785.535450172,265.996320570988,-12.2799118197
2,2285.999926848002,0.55,1.0,872.8026070100001,284.4300837381838,23.53240936956
2,3047.999902464003,0.0,0.0,5.952974068,91.05581705960266,0.0
2,3047.999902464003,0.0,0.5,436.404399778,187.4882531724576,408.20393713638
2,3047.999902464003,0.0,0.6,523.685807454,205.3981660995192,467.82139251162
2,3047.999902464003,0.0,0.7,610.9536923879999,224.3887313473646,529.52527658142
2,3047.999902464003,0.0,0.8,698.252084246,244.7196529657988,593.0557287815999
2,3047.999902464003,0.0,0.9,785.5292576259999,266.885998744262,655.7373093663
2,3047.999902464003,0.0,1.0,872.8116224199999,289.8315165556564,718.71176520402
2,3047.999902464003,0.05,0.0,6.141847094,91.09063230672231,0.0
2,3047.999902464003,0.05,0.5,436.39260701,187.4613832515649,362.07279532704
2,3047.999902464003,0.05,0.6,523.671919918,205.3649284087817,418.52733497484
2,3047.999902464003,0.05,0.7,610.947135794,224.3267102702531,477.36749504262
2,3047.999902464003,0.05,0.8,698.256500566,244.6123445116575,538.3597484286
2,3047.999902464003,0.05,0.9,785.4957458140001,266.7353444489704,598.8740628166801
2,3047.999902464003,0.05,1.0,872.7956856220001,289.6487665669963,659.8513123566
2,3047.999902464003,0.1,0.0,6.749738622000001,91.24499891218363,0.0
2,3047.999902464003,0.1,0.5,436.403352394,187.3846139872086,315.97270654152
2,3047.999902464003,0.1,0.6,523.6847600699999,205.2801782623606,369.26287144572
2,3047.999902464003,0.1,0.7,610.953191822,224.1605648578427,425.26730460816
2,3047.999902464003,0.1,0.8,698.245755182,244.2964439923796,483.79693443774
2,3047.999902464003,0.1,0.9,785.5329913559999,266.2790119377665,542.26809241542
2,3047.999902464003,0.1,1.0,872.81143965,289.1320410617799,601.2532644552
2,3047.999902464003,0.15,0.0,7.771938408,91.43566568883244,0.0
2,3047.999902464003,0.15,0.5,436.407950738,187.2493076500045,269.87589164592
2,3047.999902464003,0.15,0.6,523.697236174,205.1403315382382,319.9962683227801
2,3047.999902464003,0.15,0.7,610.973954494,223.8719482978318,373.18207798578
2,3047.999902464003,0.15,0.8,698.264286568,243.7750068708156,429.26429272314
2,3047.999902464003,0.15,0.9,785.553298968,265.5834199834891,485.60395708944
2,3047.999902464003,0.15,1.0,872.830290324,288.2597239619885,542.75248133232
2,3047.999902464003,0.2,0.0,9.238972772,91.76231015304364,0.0
2,3047.999902464003,0.2,0.5,436.414461826,187.0237970879978,223.7838096564
2,3047.999902464003,0.2,0.6,523.690406544,204.9403491320874,270.70979944932
2,3047.999902464003,0.2,0.7,610.9702207639999,223.4561494417128,321.03997642248
2,3047.999902464003,0.2,0.8,698.255180146,243.1123957631317,374.57669281662
2,3047.999902464003,0.2,0.9,785.5579428179999,264.5981976599837,428.85229413852
2,3047.999902464003,0.2,1.0,872.8215479500001,287.0633397283861,484.0645304565
2,3047.999902464003,0.25,0.0,11.066034196,92.14401470343827,0.0
2,3047.999902464003,0.25,0.5,436.412322298,186.7252005657262,177.6432020349
2,3047.999902464003,0.25,0.6,523.683121108,204.6720920319332,221.39052495336
2,3047.999902464003,0.25,0.7,610.966487034,223.0576400795609,268.82816680356
2,3047.999902464003,0.25,0.8,698.261600222,242.5911584092353,319.53927154464
2,3047.999902464003,0.25,0.9,785.5474704699999,263.3393928139345,371.87067600648
2,3047.999902464003,0.25,1.0,872.810893578,285.6692996568086,425.11618078188
2,3047.999902464003,0.3,0.0,13.554697656,92.59520752472103,0.0
2,3047.999902464003,0.3,0.5,436.402168492,186.3441954360882,131.41685052468
2,3047.999902464003,0.3,0.6,523.6784772579999,204.3667993161571,172.0353978042
2,3047.999902464003,0.3,0.7,610.969446416,222.6236090319333,216.4736493906
2,3047.999902464003,0.3,0.8,698.259551706,241.936884677674,264.40092016086
2,3047.999902464003,0.3,0.9,785.541551706,262.0950367375488,314.49568843518
2,3047.999902464003,0.3,1.0,872.8244618260001,283.9529061492335,365.94459273834
2,3047.999902464003,0.35,0.0,16.780262154,93.0763112267078,0.0
2,3047.999902464003,0.35,0.5,436.4084065440001,185.9106780767486,85.07064617478001
2,3047.999902464003,0.35,0.6,523.6889041000001,204.0064535317972,122.64153110706
2,3047.999902464003,0.35,0.7,610.966669058,222.2295684771841,164.00024884992
2,3047.999902464003,0.35,0.8,698.249033852,241.1220482680759,209.09155695918
2,3047.999902464003,0.35,0.9,785.528164736,260.6528535937585,256.67259607752
2,3047.999902464003,0.35,1.0,872.8163572819999,282.0495081163023,306.1325722203
2,3047.999902464003,0.4,0.0,20.507131192,93.62049192062052,0.0
2,3047.999902464003,0.4,0.5,436.406129752,185.4554024160392,38.58272153567999
2,3047.999902464003,0.4,0.6,523.690361038,203.5156557177719,73.13940363156
2,3047.999902464003,0.4,0.7,610.991256472,221.7697383943573,111.4652538069
2,3047.999902464003,0.4,0.8,698.257138396,240.3236307022589,153.5698134936
2,3047.999902464003,0.4,0.9,785.5539360519999,259.7263971168466,198.49896619098
2,3047.999902464003,0.4,1.0,872.824279802,280.0411712386828,245.71396128552
2,3047.999902464003,0.45,0.0,24.650618104,94.21743467077928,0.0
2,3047.999902464003,0.45,0.5,436.420062794,184.9163328738093,0.0
2,3047.999902464003,0.45,0.6,523.6965535840001,202.8942341768121,23.44767077856
2,3047.999902464003,0.45,0.7,610.988843162,221.259537385376,58.84647209196
2,3047.999902464003,0.45,0.8,698.263877014,239.6563650547038,97.87298808882001
2,3047.999902464003,0.45,0.9,785.551933042,258.6384062582781,140.01810219726
2,3047.999902464003,0.45,1.0,872.83475215,278.0728969012973,184.57978299222
2,3047.999902464003,0.5,0.0,29.52475159,94.87127986092716,0.0
2,3047.999902464003,0.5,0.5,436.409635952,184.3041343300372,0.0
2,3047.999902464003,0.5,0.6,523.69045205,202.2364628736279,-26.50045747524
2,3047.999902464003,0.5,0.7,610.976777358,220.6488382687109,6.06617550882
2,3047.999902464003,0.5,0.8,698.2551346399999,239.0722645117482,42.14036340948
2,3047.999902464003,0.5,0.9,785.5166912560001,257.5399077139617,81.24883785984
2,3047.999902464003,0.5,1.0,872.8147183199999,276.7886209758686,123.16070065614
2,3047.999902464003,0.55,0.0,36.653806594,95.76177909335027,0.0
2,3047.999902464003,0.55,0.5,436.3950650799999,183.6297299123651,0.0
2,3047.999902464003,0.55,0.6,523.688129752,201.5431408788896,-76.71642195168
2,3047.999902464003,0.55,0.7,610.96562242,219.8285477807312,-47.06346648024
2,3047.999902464003,0.55,0.8,698.253632196,238.3896504382654,-13.7026305045
2,3047.999902464003,0.55,0.9,785.535086124,256.7237290714869,22.32987757476
2,3047.999902464003,0.55,1.0,872.802515252,275.3608870695818,61.38314071848
2,3809.999878080004,0.0,0.0,8.271689030000001,85.05704148879616,0.0
2,3809.999878080004,0.0,0.5,419.713879186,175.6509938295382,389.6087806254
2,3809.999878080004,0.0,0.6,503.659869388,193.2033165496689,447.97629507708
2,3809.999878080004,0.0,0.7,587.5979825759999,211.5775428699991,509.08831233834
2,3809.999878080004,0.0,0.8,671.565464292,231.6567838941305,570.3604121409601
2,3809.999878080004,0.0,0.9,755.476804286,253.0859191423388,630.83444344872
2,3809.999878080004,0.0,1.0,839.4333130880001,275.214972461036,692.31403492146
2,3809.999878080004,0.05,0.0,8.464562854,85.0776011841604,0.0
2,3809.999878080004,0.05,0.5,420.4831461800001,175.7827740568811,347.35272791016
2,3809.999878080004,0.05,0.6,504.588408128,193.361538156491,402.90688110666
2,3809.999878080004,0.05,0.7,588.674455354,211.7691308235508,461.39463094494
2,3809.999878080004,0.05,0.8,672.782176118,231.8457874996825,520.53360908766
2,3809.999878080004,0.05,0.9,756.866584382,253.2896568999365,579.1812412974001
2,3809.999878080004,0.05,1.0,840.968568406,275.4569734463395,638.8283574036001
2,3809.999878080004,0.1,0.0,9.005209196,85.2084812873991,0.0
2,3809.999878080004,0.1,0.5,422.775374412,176.1765002231697,305.96556824862
2,3809.999878080004,0.1,0.6,507.336824312,193.8350460087091,358.96611399684
2,3809.999878080004,0.1,0.7,591.886298674,212.3488622090175,415.13632787046
2,3809.999878080004,0.1,0.8,676.45043492,232.4130546926426,472.42640337018
2,3809.999878080004,0.1,0.9,760.997905526,253.9033824733739,529.53440432886
2,3809.999878080004,0.1,1.0,845.55293535,276.1692700946204,587.6913400457399
2,3809.999878080004,0.15,0.0,10.10781137,85.39178847346457,0.0
2,3809.999878080004,0.15,0.5,426.60049165,176.8341718764402,265.29349998606
2,3809.999878080004,0.15,0.6,511.929796366,194.6231841946839,315.9612034446
2,3809.999878080004,0.15,0.7,597.240888238,213.3233480730291,370.09097432202
2,3809.999878080004,0.15,0.8,682.566368958,233.362598136442,425.76736905234
2,3809.999878080004,0.15,0.9,767.897085106,254.9568219465663,481.6318434207
2,3809.999878080004,0.15,1.0,853.21837629,277.3609997883516,538.5427037172
2,3809.999878080004,0.2,0.0,11.58377983,85.64518978318063,0.0
2,3809.999878080004,0.2,0.5,432.04441546,177.7642120075297,225.22281772284
2,3809.999878080004,0.2,0.6,518.449874412,195.7392295449515,273.73540307358
2,3809.999878080004,0.2,0.7,604.857155096,214.6972565228159,326.08202934426
2,3809.999878080004,0.2,0.8,691.275090152,234.7202875101152,380.36098907226
2,3809.999878080004,0.2,0.9,777.674948882,256.4708199294204,435.18158630856
2,3809.999878080004,0.2,1.0,864.0902886040001,279.0528934523269,491.12337074052
2,3809.999878080004,0.25,0.0,13.606150768,85.9519028611086,0.0
2,3809.999878080004,0.25,0.5,436.404399778,178.4344620062597,184.18295728602
2,3809.999878080004,0.25,0.6,523.692182024,196.5074793859204,230.40935772666
2,3809.999878080004,0.25,0.7,610.97158669,215.6468285048535,280.64817715746
2,3809.999878080004,0.25,0.8,698.25117338,235.4949762326046,333.2959612668
2,3809.999878080004,0.25,0.9,785.5358142199999,257.231916497233,386.90445858708
2,3809.999878080004,0.25,1.0,872.816630318,279.8519107889867,441.67306502802
2,3809.999878080004,0.3,0.0,16.09737077,86.33587035344281,0.0
2,3809.999878080004,0.3,0.5,436.41769499,178.1322963328495,140.77380139662
2,3809.999878080004,0.3,0.6,523.687036862,196.1944200587862,183.79254146484
2,3809.999878080004,0.3,0.7,610.983926276,215.159499724213,231.29131965072
2,3809.999878080004,0.3,0.8,698.247030096,234.5861376733194,281.50123899618
2,3809.999878080004,0.3,0.9,785.54127867,255.7212022831353,333.20681004156
2,3809.999878080004,0.3,1.0,872.830836396,278.0608752854033,386.2291787571
2,3809.999878080004,0.35,0.0,19.052693784,86.79431609779553,0.0
2,3809.999878080004,0.35,0.5,436.401485156,177.7251777795518,97.29218845164
2,3809.999878080004,0.35,0.6,523.668550982,195.8295624257462,137.19737468976
2,3809.999878080004,0.35,0.7,610.9649845900001,214.5454171888778,181.7546472987
2,3809.999878080004,0.35,0.8,698.246620542,233.7406048797061,229.34396900268
2,3809.999878080004,0.35,0.9,785.5256149080001,254.1199699236143,278.96229732924
2,3809.999878080004,0.35,1.0,872.8058849339999,275.9660464931507,330.25715532558
2,3809.999878080004,0.4,0.0,22.429682854,87.32660383180622,0.0
2,3809.999878080004,0.4,0.5,436.403261382,177.2270840011794,53.69992158594
2,3809.999878080004,0.4,0.6,523.69418578,195.4151624111404,90.60767477706001
2,3809.999878080004,0.4,0.7,610.974,213.9295493762134,132.09039999708
2,3809.999878080004,0.4,0.8,698.240291478,233.0376173111676,176.89853442114
2,3809.999878080004,0.4,0.9,785.527982712,252.5057737184977,224.20651510656
2,3809.999878080004,0.4,1.0,872.819089134,273.9307540799238,273.7058268588
2,3809.999878080004,0.45,0.0,26.737354668,87.93260583516285,0.0
2,3809.999878080004,0.45,0.5,436.417376448,176.6541769973691,9.90576780732
2,3809.999878080004,0.45,0.6,523.689996244,194.9353438655538,43.9195891344
2,3809.999878080004,0.45,0.7,610.977824742,213.377658679579,82.33720608834
2,3809.999878080004,0.45,0.8,698.2474396499999,232.2139859779552,124.31249605362
2,3809.999878080004,0.45,0.9,785.535086124,251.2354614126826,168.9247797993
2,3809.999878080004,0.45,1.0,872.823460694,271.6984055995645,216.42406508226
2,3809.999878080004,0.5,0.0,32.674068174,88.67290738410597,0.0
2,3809.999878080004,0.5,0.5,436.4087705919999,176.0879806901025,0.0
2,3809.999878080004,0.5,0.6,523.692910866,194.2775295210923,-2.98158848736
2,3809.999878080004,0.5,0.7,610.977642718,212.8192865279869,32.53446345702
2,3809.999878080004,0.5,0.8,698.2514464159999,231.3063039190783,71.40650166972
2,3809.999878080004,0.5,0.9,785.541551706,250.2318211652,113.39832122052
2,3809.999878080004,0.5,1.0,872.8192711580001,269.6097733477275,158.38754268078
2,3809.999878080004,0.55,0.0,39.374977366,89.49194827152319,0.0
2,3809.999878080004,0.55,0.5,436.415418198,175.4581211874263,0.0
2,3809.999878080004,0.55,0.6,523.6984655819999,193.4754997628595,-50.15742145302
2,3809.999878080004,0.55,0.7,610.988980426,212.2090585261726,-17.3339793837
2,3809.999878080004,0.55,0.8,698.259551706,230.5584135379661,18.40381632768
2,3809.999878080004,0.55,0.9,785.5349951119999,249.1678164619432,57.55644825798
2,3809.999878080004,0.55,1.0,872.823551706,268.0925201343555,99.79845349446
2,4571.999853696005,0.0,0.0,10.667727638,79.20718593050893,0.0
2,4571.999853696005,0.0,0.5,396.061936504,163.2291918348907,367.21394569398
2,4571.999853696005,0.0,0.6,475.258642288,179.8468053810215,422.79110508432
2,4571.999853696005,0.0,0.7,554.4721949899999,197.0523740036288,481.8233170506
2,4571.999853696005,0.0,0.8,633.674820284,216.225903043001,539.50376833752
2,4571.999853696005,0.0,0.9,712.884047678,236.5890775490338,597.34363048458
2,4571.999853696005,0.0,1.0,792.1068433199999,257.6214882445795,655.8767877526201
2,4571.999853696005,0.05,0.0,10.878119034,79.24267954558651,0.0
2,4571.999853696005,0.05,0.5,396.79218173,163.3595582498413,328.33793966904
2,4571.999853696005,0.05,0.6,476.159542474,180.0056548290846,381.34343628612
2,4571.999853696005,0.05,0.7,555.5217125500001,197.2373513783907,437.99064168678
2,4571.999853696005,0.05,0.8,634.8810597620001,216.4144926101787,493.78075960962
2,4571.999853696005,0.05,0.9,714.236127172,236.8019526891046,549.9386874996001
2,4571.999853696005,0.05,1.0,793.6021212439999,257.8553796918262,606.8450995761
2,4571.999853696005,0.1,0.0,11.493212446,79.34688996344008,0.0
2,4571.999853696005,0.1,0.5,398.974860608,163.7358372600926,290.31487538088
2,4571.999853696005,0.1,0.6,478.782609024,180.4649001119478,340.99329904962
2,4571.999853696005,0.1,0.7,558.573601534,197.792125840606,395.53001088552
2,4571.999853696005,0.1,0.8,638.3582194740001,216.9522629608092,449.70519364092
2,4571.999853696005,0.1,0.9,718.158090876,237.3987026891953,504.44912580552
2,4571.999853696005,0.1,1.0,797.97212285,258.5170490376486,560.0259827169
2,4571.999853696005,0.15,0.0,12.544327938,79.51995238982128,0.0
2,4571.999853696005,0.15,0.5,402.666340152,164.3718788001452,253.02777353994
2,4571.999853696005,0.15,0.6,483.198050982,181.2342203707702,301.56964597116
2,4571.999853696005,0.15,0.7,563.7262556119999,198.735615435181,354.27028827876
2,4571.999853696005,0.15,0.8,644.264386518,217.8915405921256,407.11896289974
2,4571.999853696005,0.15,0.9,724.771873982,238.4010152068403,460.6306402635
2,4571.999853696005,0.15,1.0,805.324028942,259.6453588127551,515.1352804332
2,4571.999853696005,0.2,0.0,14.000906366,79.76640814732832,0.0
2,4571.999853696005,0.2,0.5,407.757662586,165.2436106321328,216.23590092804
2,4571.999853696005,0.2,0.6,489.308293786,182.338273111222,262.95081378552
2,4571.999853696005,0.2,0.7,570.859198022,200.0425778564819,313.92584921208
2,4571.999853696005,0.2,0.8,652.417750996,219.174288552209,365.54138383644
2,4571.999853696005,0.2,0.9,733.970203928,239.7848325072123,418.1327467233
2,4571.999853696005,0.2,1.0,815.51741994,261.1876545640933,471.86446863402
2,4571.999853696005,0.25,0.0,15.866408424,80.08073812782365,0.0
2,4571.999853696005,0.25,0.5,414.381280956,166.3816004840787,179.87866389234
2,4571.999853696005,0.25,0.6,497.2458352420001,183.778171324594,224.95669851312
2,4571.999853696005,0.25,0.7,580.118449312,201.7354567914361,274.40792055894
2,4571.999853696005,0.25,0.8,663.00026007,220.8478789130001,324.9443170113
2,4571.999853696005,0.25,0.9,745.870142288,241.5816645480359,376.8092232970801
2,4571.999853696005,0.25,1.0,828.7483558339999,263.2133239769573,429.98159043924
2,4571.999853696005,0.3,0.0,18.141531622,80.45990838909553,0.0
2,4571.999853696005,0.3,0.5,422.402648194,167.7519683209653,143.71161050274
2,4571.999853696005,0.3,0.6,506.887694266,185.4982486041006,187.30477146066
2,4571.999853696005,0.3,0.7,591.389450738,203.7778449335027,235.41212841762
2,4571.999853696005,0.3,0.8,675.85642123,222.8615982894856,284.94800898648
2,4571.999853696005,0.3,0.9,760.344973502,243.7676968712692,336.37912485786
2,4571.999853696005,0.3,1.0,844.828790166,265.6887578956727,389.063784711
2,4571.999853696005,0.35,0.0,20.806757616,80.91407105851401,0.0
2,4571.999853696005,0.35,0.5,432.205872986,169.4480594451601,107.81842957032
2,4571.999853696005,0.35,0.6,518.638605698,187.598074395083,150.06514992
2,4571.999853696005,0.35,0.7,605.077986762,206.2662141595755,196.78903928544
2,4571.999853696005,0.35,0.8,691.507395298,225.3412296684206,245.67598683138
2,4571.999853696005,0.35,0.9,777.973639822,246.538072546403,296.88881965092
2,4571.999853696005,0.35,1.0,864.4079212299999,268.6319181002449,348.89439199776
2,4571.999853696005,0.4,0.0,24.898487048,81.47077302140978,0.0
2,4571.999853696005,0.4,0.5,436.3930165639999,169.9072902249841,68.82635614092
2,4571.999853696005,0.4,0.6,523.687309898,188.1690398630137,108.65793323448
2,4571.999853696005,0.4,0.7,610.9506875,206.9947158487708,153.13809594972
2,4571.999853696005,0.4,0.8,698.2255848340001,225.7914372187245,200.17437935754
2,4571.999853696005,0.4,0.9,785.5155073540001,246.6645413865554,250.27254607194
2,4571.999853696005,0.4,1.0,872.793955648,268.4848329560918,300.98969149578
2,4571.999853696005,0.45,0.0,29.768557072,82.10824194121383,0.0
2,4571.999853696005,0.45,0.5,436.411001878,169.3986171813481,27.80897700798
2,4571.999853696005,0.45,0.6,523.680753304,187.7322101966797,64.60738405506001
2,4571.999853696005,0.45,0.7,610.963709676,206.3995078492244,106.10398772148
2,4571.999853696005,0.45,0.8,698.271799534,225.0220884216638,150.52313420298
2,4571.999853696005,0.45,0.9,785.5392749139999,244.8173674256555,198.48209854074
2,4571.999853696005,0.45,1.0,872.8249176319999,265.9430373410142,247.49203492146
2,4571.999853696005,0.5,0.0,35.24581067,82.82707057116937,0.0
2,4571.999853696005,0.5,0.5,436.421019166,168.7468136448335,0.0
2,4571.999853696005,0.5,0.6,523.701744252,187.2107730751157,20.51705444418
2,4571.999853696005,0.5,0.7,610.993669782,205.6492333556201,58.79359610082
2,4571.999853696005,0.5,0.8,698.2762166,224.3312791954096,100.54014969726
2,4571.999853696005,0.5,0.9,785.55539299,243.1864950647737,146.02566795936
2,4571.999853696005,0.5,1.0,872.8459533399999,263.6000685673591,193.23211357506
2,4571.999853696005,0.55,0.0,41.597900706,83.61797135217273,0.0
2,4571.999853696005,0.55,0.5,436.42561751,168.0703390352899,0.0
2,4571.999853696005,0.55,0.6,523.687674692,186.5762024239318,-23.72120517102
2,4571.999853696005,0.55,0.7,610.974091012,205.0021269324141,11.51625920298
2,4571.999853696005,0.55,0.8,698.27712672,223.5648997786446,50.40526292676
2,4571.999853696005,0.55,0.9,785.557669782,242.258696354985,93.2120497602
2,4571.999853696005,0.55,1.0,872.836664894,261.2650661727297,138.0797102643
2,5333.999829312005,0.0,0.0,13.33983399,73.6788632169101,0.0
2,5333.999829312005,0.0,0.5,383.455701756,153.3050536430192,353.14815361224
2,5333.999829312005,0.0,0.6,460.14895463,169.2938500339291,408.67223684154
2,5333.999829312005,0.0,0.7,536.824268442,186.6047425335208,466.22949912378
2,5333.999829312005,0.0,0.8,613.5164284260001,205.9494855635489,522.1082611747801
2,5333.999829312005,0.0,0.9,690.21341503,226.2257110752971,579.05444923452
2,5333.999829312005,0.0,1.0,766.908489636,247.3152740373764,636.0544652044799
2,5333.999829312005,0.05,0.0,13.517884794,73.70526904055157,0.0
2,5333.999829312005,0.05,0.5,384.320723072,153.457478244761,317.17605236058
2,5333.999829312005,0.05,0.6,461.198381924,169.4922623691373,370.30891930914
2,5333.999829312005,0.05,0.7,538.050815532,186.8120784483353,425.73790849128
2,5333.999829312005,0.05,0.8,614.922782404,206.1861185530255,479.97339576522
2,5333.999829312005,0.05,0.9,691.785506336,226.4989651741813,535.39006782618
2,5333.999829312005,0.05,1.0,768.66193578,247.6129568681847,590.9761903798201
2,5333.999829312005,0.1,0.0,14.106480286,73.80735219005716,0.0
2,5333.999829312005,0.1,0.5,387.070323158,153.9425085276241,282.35771261964
2,5333.999829312005,0.1,0.6,464.486445556,170.1141830953461,333.45210713346
2,5333.999829312005,0.1,0.7,541.893826326,187.4894096728658,387.0949135746
2,5333.999829312005,0.1,0.8,619.309357146,206.9404763538964,439.99904415432
2,5333.999829312005,0.1,0.9,696.728029372,227.3814049274245,494.2546907613
2,5333.999829312005,0.1,1.0,774.141830218,248.5460664973238,548.61859814664
2,5333.999829312005,0.15,0.0,15.041486846,73.97053523977138,0.0
2,5333.999829312005,0.15,0.5,390.952628756,154.6022073314887,248.0334366741
2,5333.999829312005,0.15,0.6,469.132690962,170.9746928499501,297.28544518722
2,5333.999829312005,0.15,0.7,547.326184898,188.359699622063,349.32923219208
