time_min,phase_name,altitude_ft,range_NM,eas_knots,tas_knots,vs_ft_min,cl,cd_total,cd0,cd_lift,lift_N,total_thrust_N,drag_N,weight_kg,gamma_percent,total_em_power_kW,total_gt_power_kW,total_fuel_flow_kg_h,fuel_used_kg,total_shaft_power_kW,phase_duration_min,string1_soc,,ir0,,string2_soc,string3_soc,string4_soc,string1_pack_voltage_V,string2_pack_voltage_V,string3_pack_voltage_V,string4_pack_voltage_V,string1_pack_current_A,string2_pack_current_A,string3_pack_current_A,string4_pack_current_A,string1_cell_voltage_V,string2_cell_voltage_V,string3_cell_voltage_V,string4_cell_voltage_V,string1_cell_power_W,string2_cell_power_W,string3_cell_power_W,string4_cell_power_W,string1_cell_current_A,string2_cell_current_A,string3_cell_current_A,string4_cell_current_A,string1_cell_ocv_V,string2_cell_ocv_V,string3_cell_ocv_V,string4_cell_ocv_V,string1_batt_power_kW,,string2_batt_power_kW,string3_batt_power_kW,string4_batt_power_kW,gearbox_power_in_nacelle1_kW,gearbox_power_in_nacelle2_kW,gearbox_power_in_nacelle3_kW,gearbox_power_in_nacelle4_kW,gearbox_power_out_nacelle1_kW,gearbox_power_out_nacelle2_kW,gearbox_power_out_nacelle3_kW,gearbox_power_out_nacelle4_kW,nacelle1_em_efficiency,nacelle2_em_efficiency,nacelle3_em_efficiency,nacelle4_em_efficiency,nacelle1_thrust_N,nacelle2_thrust_N,nacelle3_thrust_N,nacelle4_thrust_N,nacelle1_shaft_power_kW,nacelle2_shaft_power_kW,nacelle3_shaft_power_kW,nacelle4_shaft_power_kW,nacelle1_throttle,nacelle2_throttle,nacelle3_throttle,nacelle4_throttle,nacelle1_gt_power_kW,nacelle2_gt_power_kW,nacelle3_gt_power_kW,nacelle4_gt_power_kW,nacelle1_gt_throttle,nacelle2_gt_throttle,nacelle3_gt_throttle,nacelle4_gt_throttle,nacelle1_jet_thrust_N,nacelle2_jet_thrust_N,nacelle3_jet_thrust_N,nacelle4_jet_thrust_N,nacelle1_em_power_kW,nacelle2_em_power_kW,nacelle3_em_power_kW,nacelle4_em_power_kW,nacelle1_em_throttle,nacelle2_em_throttle,nacelle3_em_throttle,nacelle4_em_throttle,nacelle1_fuel_flow_kg_h,nacelle2_fuel_flow_kg_h,nacelle3_fuel_flow_kg_h,nacelle4_fuel_flow_kg_h,nacelle1_adv_ratio,nacelle2_adv_ratio,nacelle3_adv_ratio,nacelle4_adv_ratio,nacelle1_cp,nacelle2_cp,nacelle3_cp,nacelle4_cp,nacelle1_eta_calc,nacelle2_eta_calc,nacelle3_eta_calc,nacelle4_eta_calc,nacelle1_eta,nacelle2_eta,nacelle3_eta,nacelle4_eta
39.33522331,reserve_cruise,8000,92.03987691,170,191.7544228,0,0.848299862,0.047503123,0.026843559,0.017159564,368113.6816,20613.64175,20613.64176,37537.14895,0,0,2320.882966,890.9689255,159.0053515,2320.882966,,0.179258145,0.179260662,0.015166573,2.52E-06,0.179258145,0.179258145,0.179258145,658.4240056,658.4240056,658.4240056,658.4240056,46.92266543,46.92266543,46.92266543,46.92266543,3.135352408,3.135352408,3.135352408,3.135352408,1.169217687,1.169217687,1.169217687,1.169217687,0.41895237,0.41895237,0.41895237,0.41895237,3.141667694,3.141667694,3.141667694,3.141667694,27.5,,27.5,27.5,27.5,580.2207416,580.2207416,580.2207416,580.2207416,565.4661377,565.4661377,565.4661377,565.4661377,0.829,0.829,0.829,0.829,5153.410436,5153.410436,5153.410436,5153.410436,580.2207416,580.2207416,580.2207416,580.2207416,0.311235479,0.311235479,0.311235479,0.311235479,580.2207416,580.2207416,580.2207416,580.2207416,0.664765011,0.664765011,0.664765011,0.664765011,193.451703,193.451703,193.451703,193.451703,0,0,0,0,0,0,0,0,222.7422314,222.7422314,222.7422314,222.7422314,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882936063,0.882936063,0.882936063,0.882936063,0.882936063,0.882936063,0.882936063,0.882936063
40.82324435,reserve_cruise,8000,96.79545383,170,191.7544228,0,0.847800572,0.047478593,0.026843559,0.017135034,367897.0184,20602.99778,20602.99728,37515.05539,0,0,2319.804559,890.7443642,181.0989082,2319.804559,,0.177448865,0.17745116,0.015073997,2.30E-06,0.177448865,0.177448865,0.177448865,658.0424341,658.0424341,658.0424341,658.0424341,47.03994042,47.03994042,47.03994042,47.03994042,3.1335354,3.1335354,3.1335354,3.1335354,1.169217687,1.169217687,1.169217687,1.169217687,0.419999468,0.419999468,0.419999468,0.419999468,3.139833244,3.139833244,3.139833244,3.139833244,27.5,,27.5,27.5,27.5,579.9511397,579.9511397,579.9511397,579.9511397,565.1982865,565.1982865,565.1982865,565.1982865,0.829,0.829,0.829,0.829,5150.749445,5150.749445,5150.749445,5150.749445,579.9511397,579.9511397,579.9511397,579.9511397,0.311090862,0.311090862,0.311090862,0.311090862,579.9511397,579.9511397,579.9511397,579.9511397,0.664456125,0.664456125,0.664456125,0.664456125,193.3194045,193.3194045,193.3194045,193.3194045,0,0,0,0,0,0,0,0,222.686091,222.686091,222.686091,222.686091,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.88290414,0.88290414,0.88290414,0.88290414,0.88290414,0.88290414,0.88290414,0.88290414
42.31126539,reserve_cruise,8000,101.5510308,170,191.7544228,0,0.847301408,0.047454087,0.026843559,0.017110528,367680.4097,20592.36417,20592.3631,37492.9674,0,0,2318.727087,890.5200085,203.1868983,2318.727087,,0.175635331,0.175637363,0.014994885,2.03E-06,0.175635331,0.175635331,0.175635331,657.6478773,657.6478773,657.6478773,657.6478773,47.14229245,47.14229245,47.14229245,47.14229245,3.131656559,3.131656559,3.131656559,3.131656559,1.169217687,1.169217687,1.169217687,1.169217687,0.420913325,0.420913325,0.420913325,0.420913325,3.137942364,3.137942364,3.137942364,3.137942364,27.5,,27.5,27.5,27.5,579.6817719,579.6817719,579.6817719,579.6817719,564.9306715,564.9306715,564.9306715,564.9306715,0.829,0.829,0.829,0.829,5148.091043,5148.091043,5148.091043,5148.091043,579.6817719,579.6817719,579.6817719,579.6817719,0.310946371,0.310946371,0.310946371,0.310946371,579.6817719,579.6817719,579.6817719,579.6817719,0.664147507,0.664147507,0.664147507,0.664147507,193.1872541,193.1872541,193.1872541,193.1872541,0,0,0,0,0,0,0,0,222.6300021,222.6300021,222.6300021,222.6300021,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882872252,0.882872252,0.882872252,0.882872252,0.882872252,0.882872252,0.882872252,0.882872252
43.79928643,reserve_cruise,8000,106.3066077,170,191.7544228,0,0.84680237,0.047429605,0.026843559,0.017086046,367463.8556,20581.74091,20581.7392,37470.88497,0,0,2317.650488,890.2958449,225.2693267,2317.650488,,0.173818225,0.173819887,0.014933729,1.66E-06,0.173818225,0.173818225,0.173818225,657.2380508,657.2380508,657.2380508,657.2380508,47.22544203,47.22544203,47.22544203,47.22544203,3.129705004,3.129705004,3.129705004,3.129705004,1.169217687,1.169217687,1.169217687,1.169217687,0.421655732,0.421655732,0.421655732,0.421655732,3.135985967,3.135985967,3.135985967,3.135985967,27.5,,27.5,27.5,27.5,579.4126221,579.4126221,579.4126221,579.4126221,564.6632767,564.6632767,564.6632767,564.6632767,0.829,0.829,0.829,0.829,5145.435228,5145.435228,5145.435228,5145.435228,579.4126221,579.4126221,579.4126221,579.4126221,0.310801997,0.310801997,0.310801997,0.310801997,579.4126221,579.4126221,579.4126221,579.4126221,0.66383914,0.66383914,0.66383914,0.66383914,193.0552437,193.0552437,193.0552437,193.0552437,0,0,0,0,0,0,0,0,222.5739612,222.5739612,222.5739612,222.5739612,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882840425,0.882840425,0.882840425,0.882840425,0.882840425,0.882840425,0.882840425,0.882840425
45.28730747,reserve_cruise,8000,111.0621846,170,191.7544228,0,0.846303457,0.047405146,0.026843559,0.017061587,367247.3561,20571.12798,20571.12558,37448.8081,0,0,2316.574695,890.0718597,247.346198,2316.574695,,0.17199835,0.171999579,0.01489595,1.23E-06,0.17199835,0.17199835,0.17199835,656.8107651,656.8107651,656.8107651,656.8107651,47.28415972,47.28415972,47.28415972,47.28415972,3.12767031,3.12767031,3.12767031,3.12767031,1.169217687,1.169217687,1.169217687,1.169217687,0.422179997,0.422179997,0.422179997,0.422179997,3.133955734,3.133955734,3.133955734,3.133955734,27.5,,27.5,27.5,27.5,579.1436738,579.1436738,579.1436738,579.1436738,564.3960859,564.3960859,564.3960859,564.3960859,0.829,0.829,0.829,0.829,5142.781995,5142.781995,5142.781995,5142.781995,579.1436738,579.1436738,579.1436738,579.1436738,0.31065773,0.31065773,0.31065773,0.31065773,579.1436738,579.1436738,579.1436738,579.1436738,0.663531003,0.663531003,0.663531003,0.663531003,192.9233649,192.9233649,192.9233649,192.9233649,0,0,0,0,0,0,0,0,222.5179649,222.5179649,222.5179649,222.5179649,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882808686,0.882808686,0.882808686,0.882808686,0.882808686,0.882808686,0.882808686,0.882808686
46.7753285,reserve_cruise,8000,115.8177615,170,191.7544228,0,0.84580467,0.047380712,0.026843559,0.017037152,367030.9109,20560.52536,20560.52223,37426.73678,0,0,2315.499641,889.8480388,269.4175165,2315.499641,,0.170176806,0.170177444,0.014888019,6.38E-07,0.170176806,0.170176806,0.170176806,656.3641353,656.3641353,656.3641353,656.3641353,47.31219713,47.31219713,47.31219713,47.31219713,3.125543501,3.125543501,3.125543501,3.125543501,1.169217687,1.169217687,1.169217687,1.169217687,0.422430332,0.422430332,0.422430332,0.422430332,3.131845126,3.131845126,3.131845126,3.131845126,27.5,,27.5,27.5,27.5,578.8749102,578.8749102,578.8749102,578.8749102,564.1290823,564.1290823,564.1290823,564.1290823,0.829,0.829,0.829,0.829,5140.131341,5140.131341,5140.131341,5140.131341,578.8749102,578.8749102,578.8749102,578.8749102,0.310513563,0.310513563,0.310513563,0.310513563,578.8749102,578.8749102,578.8749102,578.8749102,0.663223077,0.663223077,0.663223077,0.663223077,192.7916092,192.7916092,192.7916092,192.7916092,0,0,0,0,0,0,0,0,222.4620097,222.4620097,222.4620097,222.4620097,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882777063,0.882777063,0.882777063,0.882777063,0.882777063,0.882777063,0.882777063,0.882777063
48.26334954,reserve_cruise,8000,120.5733384,170,191.7544228,0,0.845306008,0.0473563,0.026843559,0.017012741,366814.5202,20549.93305,20549.92914,37404.67101,0,0,2314.425257,889.624368,291.483286,2314.425257,,0.168354862,0.16835482,0.014917547,-4.23E-08,0.168354862,0.168354862,0.168354862,655.8964365,655.8964365,655.8964365,655.8964365,47.30235341,47.30235341,47.30235341,47.30235341,3.123316364,3.123316364,3.123316364,3.123316364,1.169217687,1.169217687,1.169217687,1.169217687,0.422342441,0.422342441,0.422342441,0.422342441,3.129648669,3.129648669,3.129648669,3.129648669,27.5,,27.5,27.5,27.5,578.6063144,578.6063144,578.6063144,578.6063144,563.862249,563.862249,563.862249,563.862249,0.829,0.829,0.829,0.829,5137.483262,5137.483262,5137.483262,5137.483262,578.6063144,578.6063144,578.6063144,578.6063144,0.310369486,0.310369486,0.310369486,0.310369486,578.6063144,578.6063144,578.6063144,578.6063144,0.662915344,0.662915344,0.662915344,0.662915344,192.659968,192.659968,192.659968,192.659968,0,0,0,0,0,0,0,0,222.406092,222.406092,222.406092,222.406092,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882745582,0.882745582,0.882745582,0.882745582,0.882745582,0.882745582,0.882745582,0.882745582
49.75137058,reserve_cruise,8000,125.3289154,170,191.7544228,0,0.844807472,0.047331913,0.026843559,0.016988354,366598.1839,20539.35101,20539.34631,37382.61079,0,0,2313.351475,889.4008328,313.5435101,2313.351475,,0.166534181,0.166533255,0.014993295,-9.26E-07,0.166534181,0.166534181,0.166534181,655.4063861,655.4063861,655.4063861,655.4063861,47.24662019,47.24662019,47.24662019,47.24662019,3.120982791,3.120982791,3.120982791,3.120982791,1.169217687,1.169217687,1.169217687,1.169217687,0.421844823,0.421844823,0.421844823,0.421844823,3.127363223,3.127363223,3.127363223,3.127363223,27.5,,27.5,27.5,27.5,578.3378689,578.3378689,578.3378689,578.3378689,563.5955687,563.5955687,563.5955687,563.5955687,0.829,0.829,0.829,0.829,5134.837752,5134.837752,5134.837752,5134.837752,578.3378689,578.3378689,578.3378689,578.3378689,0.31022549,0.31022549,0.31022549,0.31022549,578.3378689,578.3378689,578.3378689,578.3378689,0.662607784,0.662607784,0.662607784,0.662607784,192.5284325,192.5284325,192.5284325,192.5284325,0,0,0,0,0,0,0,0,222.3502082,222.3502082,222.3502082,222.3502082,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882714272,0.882714272,0.882714272,0.882714272,0.882714272,0.882714272,0.882714272,0.882714272
51.23939162,reserve_cruise,8000,130.0844923,170,191.7544228,0,0.844309061,0.047307549,0.026843559,0.01696399,366381.902,20528.77923,20528.77372,37360.55611,0,0,2312.278225,889.1774185,335.5981921,2312.278225,,0.164716639,0.16471472,0.015125069,-1.92E-06,0.164716639,0.164716639,0.164716639,654.892968,654.892968,654.892968,654.892968,47.13647401,47.13647401,47.13647401,47.13647401,3.118537943,3.118537943,3.118537943,3.118537943,1.169217687,1.169217687,1.169217687,1.169217687,0.420861375,0.420861375,0.420861375,0.420861375,3.124987034,3.124987034,3.124987034,3.124987034,27.5,,27.5,27.5,27.5,578.0695562,578.0695562,578.0695562,578.0695562,563.329024,563.329024,563.329024,563.329024,0.829,0.829,0.829,0.829,5132.194807,5132.194807,5132.194807,5132.194807,578.0695562,578.0695562,578.0695562,578.0695562,0.310081564,0.310081564,0.310081564,0.310081564,578.0695562,578.0695562,578.0695562,578.0695562,0.662300375,0.662300375,0.662300375,0.662300375,192.396994,192.396994,192.396994,192.396994,0,0,0,0,0,0,0,0,222.2943546,222.2943546,222.2943546,222.2943546,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882683161,0.882683161,0.882683161,0.882683161,0.882683161,0.882683161,0.882683161,0.882683161
52.72741266,reserve_cruise,8000,134.8400692,170,191.7544228,0,0.843810775,0.047283208,0.026843559,0.016939649,366165.6743,20518.21768,20518.21137,37338.50697,0,0,2311.205434,888.9541104,357.6473345,2311.205434,,0.16290455,0.16290142,0.015323551,-3.13E-06,0.16290455,0.16290455,0.16290455,654.3557999,654.3557999,654.3557999,654.3557999,46.9633952,46.9633952,46.9633952,46.9633952,3.115979999,3.115979999,3.115979999,3.115979999,1.169217687,1.169217687,1.169217687,1.169217687,0.419316029,0.419316029,0.419316029,0.419316029,3.122521256,3.122521256,3.122521256,3.122521256,27.5,,27.5,27.5,27.5,577.8013586,577.8013586,577.8013586,577.8013586,563.0625975,563.0625975,563.0625975,563.0625975,0.829,0.829,0.829,0.829,5129.554421,5129.554421,5129.554421,5129.554421,577.8013586,577.8013586,577.8013586,577.8013586,0.309937701,0.309937701,0.309937701,0.309937701,577.8013586,577.8013586,577.8013586,577.8013586,0.661993098,0.661993098,0.661993098,0.661993098,192.2656435,192.2656435,192.2656435,192.2656435,0,0,0,0,0,0,0,0,222.2385276,222.2385276,222.2385276,222.2385276,1.513420645,1.513420645,1.513420645,1.513420645,,,,,0.882652276,0.882652276,0.882652276,0.882652276,0.882652276,0.882652276,0.882652276,0.882652276
52.72741266,reserve_descent,8000,134.8400692,180,203.0340947,-1379.575712,0.752658366,0.042990131,0.026708694,0.012781437,366165.6693,-5042.35499,20914.54872,37338.50697,-6.714724491,0,46.81207256,390.9695738,357.6473345,46.81207256,,0.16290455,0.16290455,0.015599824,0,0.16290455,0.16290455,0.16290455,654.3557999,654.3557999,654.3557999,654.3557999,46.9633952,46.9633952,46.9633952,46.9633952,3.115979999,3.115979999,3.115979999,3.115979999,1.169217687,1.169217687,1.169217687,1.169217687,0.419316029,0.419316029,0.419316029,0.419316029,3.122521256,3.122521256,3.122521256,3.122521256,27.5,,27.5,27.5,27.5,11.70301814,11.70301814,11.70301814,11.70301814,2.763633012,2.763633012,2.763633012,2.763633012,0.829,0.829,0.829,0.829,-1260.588748,-1260.588748,-1260.588748,-1260.588748,11.70301814,11.70301814,11.70301814,11.70301814,0.006277601,0.006277601,0.006277601,0.006277601,11.70301814,11.70301814,11.70301814,11.70301814,0,0,0,0,9.64E-05,9.64E-05,9.64E-05,9.64E-05,0,0,0,0,0,0,0,0,97.74239344,97.74239344,97.74239344,97.74239344,1.602445389,1.602445389,1.602445389,1.602445389,0.000660158,0.000660158,0.000660158,0.000660158,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
53.22073759,reserve_descent,7322.664833,136.4969648,180,200.9211848,-1366.447955,0.752592949,0.042955826,0.026677277,0.012778549,366133.8441,-5044.732514,20897.85955,37335.2617,-6.720830212,0,44.16353937,398.4395411,360.8926031,44.16353937,,0.162305414,0.162304959,0.015599824,-4.55E-07,0.162305414,0.162305414,0.162305414,654.1724559,654.1724559,654.1724559,654.1724559,46.89073333,46.89073333,46.89073333,46.89073333,3.115106933,3.115106933,3.115106933,3.115106933,1.169217687,1.169217687,1.169217687,1.169217687,0.418667262,0.418667262,0.418667262,0.418667262,3.121684402,3.121684402,3.121684402,3.121684402,27.5,,27.5,27.5,27.5,11.04088484,11.04088484,11.04088484,11.04088484,2.525902493,2.525902493,2.525902493,2.525902493,0.829,0.829,0.829,0.829,-1261.183128,-1261.183128,-1261.183128,-1261.183128,11.04088484,11.04088484,11.04088484,11.04088484,0.005922427,0.005922427,0.005922427,0.005922427,11.04088484,11.04088484,11.04088484,11.04088484,0,0,0,0,0.000100185,0.000100185,0.000100185,0.000100185,0,0,0,0,0,0,0,0,99.60988527,99.60988527,99.60988527,99.60988527,1.58576926,1.58576926,1.58576926,1.58576926,0.000590878,0.000590878,0.000590878,0.000590878,0.299999998,0.299999998,0.299999998,0.299999998,0.299999998,0.299999998,0.299999998,0.299999998
53.71406252,reserve_descent,6651.750436,138.1367328,180,198.860014,-1353.623635,0.75252629,0.04292219,0.026646571,0.012775619,366101.4151,-5047.523397,20881.49574,37331.95486,-6.726327865,0,41.036154,405.9455776,364.1994387,41.036154,,0.161707257,0.16170675,0.015710494,-5.07E-07,0.161707257,0.161707257,0.161707257,653.9865228,653.9865228,653.9865228,653.9865228,46.81001649,46.81001649,46.81001649,46.81001649,3.114221537,3.114221537,3.114221537,3.114221537,1.169217687,1.169217687,1.169217687,1.169217687,0.417946576,0.417946576,0.417946576,0.417946576,3.120838181,3.120838181,3.120838181,3.120838181,27.5,,27.5,27.5,27.5,10.2590385,10.2590385,10.2590385,10.2590385,2.25720492,2.25720492,2.25720492,2.25720492,0.829,0.829,0.829,0.829,-1261.880849,-1261.880849,-1261.880849,-1261.880849,10.2590385,10.2590385,10.2590385,10.2590385,0.005503038,0.005503038,0.005503038,0.005503038,10.2590385,10.2590385,10.2590385,10.2590385,0,0,0,0,0.000103766,0.000103766,0.000103766,0.000103766,0,0,0,0,0,0,0,0,101.4863944,101.4863944,101.4863944,101.4863944,1.569501481,1.569501481,1.569501481,1.569501481,0.000517244,0.000517244,0.000517244,0.000517244,0.299999999,0.299999999,0.299999999,0.299999999,0.299999999,0.299999999,0.299999999,0.299999999
54.20738745,reserve_descent,5987.151629,139.7597934,180,196.848744,-1341.073192,0.752458387,0.042889246,0.026616601,0.012772645,366068.3803,-5050.368382,20865.46852,37328.58624,-6.731408262,0,37.75447043,413.4548225,367.5680548,37.75447043,,0.161110183,0.161109624,0.015831314,-5.59E-07,0.161110183,0.161110183,0.161110183,653.7980255,653.7980255,653.7980255,653.7980255,46.72100739,46.72100739,46.72100739,46.72100739,3.113323931,3.113323931,3.113323931,3.113323931,1.169217687,1.169217687,1.169217687,1.169217687,0.417151852,0.417151852,0.417151852,0.417151852,3.119982781,3.119982781,3.119982781,3.119982781,27.5,,27.5,27.5,27.5,9.438617607,9.438617607,9.438617607,9.438617607,1.989386952,1.989386952,1.989386952,1.989386952,0.829,0.829,0.829,0.829,-1262.592095,-1262.592095,-1262.592095,-1262.592095,9.438617607,9.438617607,9.438617607,9.438617607,0.005062957,0.005062957,0.005062957,0.005062957,9.438617607,9.438617607,9.438617607,9.438617607,0,0,0,0,0.000107247,0.000107247,0.000107247,0.000107247,0,0,0,0,0,0,0,0,103.3637056,103.3637056,103.3637056,103.3637056,1.553627545,1.553627545,1.553627545,1.553627545,0.000446698,0.000446698,0.000446698,0.000446698,0.299999997,0.299999997,0.299999997,0.299999997,0.299999997,0.299999997,0.299999997,0.299999997
54.70071238,reserve_descent,5328.740412,141.3665465,180,194.8855464,-1328.789126,0.752389242,0.04285701,0.026587383,0.012769627,366034.7416,-5053.296172,20849.78607,37325.15605,-6.736317405,0,34.25522493,420.9241647,370.9982484,34.25522493,,0.1605143,0.160513686,0.015962654,-6.13E-07,0.1605143,0.1605143,0.1605143,653.6069981,653.6069981,653.6069981,653.6069981,46.62349496,46.62349496,46.62349496,46.62349496,3.112414277,3.112414277,3.112414277,3.112414277,1.169217687,1.169217687,1.169217687,1.169217687,0.416281205,0.416281205,0.416281205,0.416281205,3.119118428,3.119118428,3.119118428,3.119118428,27.5,,27.5,27.5,27.5,8.563806232,8.563806232,8.563806232,8.563806232,1.719941693,1.719941693,1.719941693,1.719941693,0.829,0.829,0.829,0.829,-1263.324043,-1263.324043,-1263.324043,-1263.324043,8.563806232,8.563806232,8.563806232,8.563806232,0.004593701,0.004593701,0.004593701,0.004593701,8.563806232,8.563806232,8.563806232,8.563806232,0,0,0,0,0.000110895,0.000110895,0.000110895,0.000110895,0,0,0,0,0,0,0,0,105.2310412,105.2310412,105.2310412,105.2310412,1.53813302,1.53813302,1.53813302,1.53813302,0.000378532,0.000378532,0.000378532,0.000378532,0.299999998,0.299999998,0.299999998,0.299999998,0.299999998,0.299999998,0.299999998,0.299999998
55.19403731,reserve_descent,4676.375499,142.9573815,180,192.968631,-1316.766912,0.752318866,0.042825495,0.026558931,0.012766565,366000.5039,-5056.385794,20834.45403,37321.66477,-6.74128012,0,30.39464595,428.3345104,374.4895253,30.39464595,,0.159919716,0.159919048,0.016104863,-6.69E-07,0.159919716,0.159919716,0.159919716,653.4134808,653.4134808,653.4134808,653.4134808,46.51729685,46.51729685,46.51729685,46.51729685,3.111492766,3.111492766,3.111492766,3.111492766,1.169217687,1.169217687,1.169217687,1.169217687,0.415333008,0.415333008,0.415333008,0.415333008,3.118245362,3.118245362,3.118245362,3.118245362,27.5,,27.5,27.5,27.5,7.598661489,7.598661489,7.598661489,7.598661489,1.442213444,1.442213444,1.442213444,1.442213444,0.829,0.829,0.829,0.829,-1264.096448,-1264.096448,-1264.096448,-1264.096448,7.598661489,7.598661489,7.598661489,7.598661489,0.004075988,0.004075988,0.004075988,0.004075988,7.598661489,7.598661489,7.598661489,7.598661489,0,0,0,0,0.000114949,0.000114949,0.000114949,0.000114949,0,0,0,0,0,0,0,0,107.0836276,107.0836276,107.0836276,107.0836276,1.523003776,1.523003776,1.523003776,1.523003776,0.000311195,0.000311195,0.000311195,0.000311195,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
55.68736224,reserve_descent,4029.901364,144.5326685,180,191.0962417,-1304.997301,0.752247254,0.042794706,0.02653125,0.012763456,365965.6651,-5059.620522,20819.4753,37318.11221,-6.746407949,0,26.10255504,435.8329412,378.0420929,26.10255504,,0.159326545,0.15932582,0.01625827,-7.25E-07,0.159326545,0.159326545,0.159326545,653.2175234,653.2175234,653.2175234,653.2175234,46.40226522,46.40226522,46.40226522,46.40226522,3.110559635,3.110559635,3.110559635,3.110559635,1.169217687,1.169217687,1.169217687,1.169217687,0.414305939,0.414305939,0.414305939,0.414305939,3.117363853,3.117363853,3.117363853,3.117363853,27.5,,27.5,27.5,27.5,6.525638759,6.525638759,6.525638759,6.525638759,1.157809052,1.157809052,1.157809052,1.157809052,0.829,0.829,0.829,0.829,-1264.90513,-1264.90513,-1264.90513,-1264.90513,6.525638759,6.525638759,6.525638759,6.525638759,0.00350041,0.00350041,0.00350041,0.00350041,6.525638759,6.525638759,6.525638759,6.525638759,0,0,0,0,0.000119502,0.000119502,0.000119502,0.000119502,0,0,0,0,0,0,0,0,108.9582353,108.9582353,108.9582353,108.9582353,1.508225955,1.508225955,1.508225955,1.508225955,0.000245003,0.000245003,0.000245003,0.000245003,0.299999997,0.299999997,0.299999997,0.299999997,0.299999997,0.299999997,0.299999997,0.299999997
56.18068717,reserve_descent,3389.162331,146.092768,180,189.2666958,-1293.464382,0.75217439,0.042764645,0.026504344,0.012760302,365930.2169,-5062.825044,20804.85071,37314.4975,-6.751721229,0,21.49441447,443.4578826,381.6568025,21.49441447,,0.1587349,0.158734118,0.016423173,-7.82E-07,0.1587349,0.1587349,0.1587349,653.0191818,653.0191818,653.0191818,653.0191818,46.27828922,46.27828922,46.27828922,46.27828922,3.109615152,3.109615152,3.109615152,3.109615152,1.169217687,1.169217687,1.169217687,1.169217687,0.413199011,0.413199011,0.413199011,0.413199011,3.116474189,3.116474189,3.116474189,3.116474189,27.5,,27.5,27.5,27.5,5.373603617,5.373603617,5.373603617,5.373603617,0.881403455,0.881403455,0.881403455,0.881403455,0.829,0.829,0.829,0.829,-1265.706261,-1265.706261,-1265.706261,-1265.706261,5.373603617,5.373603617,5.373603617,5.373603617,0.002882448,0.002882448,0.002882448,0.002882448,5.373603617,5.373603617,5.373603617,5.373603617,0,0,0,0,0.000124494,0.000124494,0.000124494,0.000124494,0,0,0,0,0,0,0,0,110.8644706,110.8644706,110.8644706,110.8644706,1.493786275,1.493786275,1.493786275,1.493786275,0.000182959,0.000182959,0.000182959,0.000182959,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
56.6740121,reserve_descent,2754.014076,147.6380228,180,187.4784122,-1282.158057,0.752100251,0.042735311,0.026478212,0.012757098,365894.1485,-5065.91745,20790.57959,37310.81955,-6.757138006,0,16.56679273,451.2158405,385.3347518,16.56679273,,0.158144894,0.158144055,0.016599839,-8.39E-07,0.158144894,0.158144894,0.158144894,652.8185218,652.8185218,652.8185218,652.8185218,46.14530014,46.14530014,46.14530014,46.14530014,3.108659627,3.108659627,3.108659627,3.108659627,1.169217687,1.169217687,1.169217687,1.169217687,0.412011608,0.412011608,0.412011608,0.412011608,3.115576682,3.115576682,3.115576682,3.115576682,27.5,,27.5,27.5,27.5,4.141698183,4.141698183,4.141698183,4.141698183,0.619456434,0.619456434,0.619456434,0.619456434,0.829,0.829,0.829,0.829,-1266.479362,-1266.479362,-1266.479362,-1266.479362,4.141698183,4.141698183,4.141698183,4.141698183,0.002221643,0.002221643,0.002221643,0.002221643,4.141698183,4.141698183,4.141698183,4.141698183,0,0,0,0,0.000129855,0.000129855,0.000129855,0.000129855,0,0,0,0,0,0,0,0,112.8039601,112.8039601,112.8039601,112.8039601,1.479672256,1.479672256,1.479672256,1.479672256,0.000126166,0.000126166,0.000126166,0.000126166,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
