DISA,Altitude,Mach,FRAC,power_kW,FuelFlow_kgph,JetThrust_N
0,6857.999780544007,0.45,0.6,513.8643875728001,156.0726166642475,108.310332420444
0,6857.999780544007,0.45,0.7,599.5099049038,172.4925458341649,155.9361108459
0,6857.999780544007,0.45,0.8,685.1437524822001,191.6659466853851,206.227990424148
0,6857.999780544007,0.45,0.9,770.793777369,211.1693824370861,256.720895739924
0,6857.999780544007,0.45,1.0,856.4473579156002,232.5848684541413,310.936334441502
0,6857.999780544007,0.5,0.0,43.385850692800005,67.00311338347093,0.0
0,6857.999780544007,0.5,0.5,444.43964418260003,142.9031240561553,36.46617839172001
0,6857.999780544007,0.5,0.6,533.3426694332001,159.3043784579516,78.92669531854801
0,6857.999780544007,0.5,0.7,622.2475467780001,176.2143494125012,127.05390290208001
0,6857.999780544007,0.5,0.8,711.1211715718001,195.4139633372947,176.88530319075002
0,6857.999780544007,0.5,0.9,800.0076682972,215.6319371585775,229.036489798578
0,6857.999780544007,0.5,1.0,888.8998238802001,237.7287806309535,285.15240558512403
0,6857.999780544007,0.55,0.0,49.095482097200005,67.7296159924703,0.0
0,6857.999780544007,0.55,0.5,458.54546030480003,145.1747205673592,5.7108161094600005
0,6857.999780544007,0.55,0.6,550.258729548,162.047798597478,47.094335347752
0,6857.999780544007,0.55,0.7,641.9763561772,179.3604188300826,95.185965622902
0,6857.999780544007,0.55,0.8,733.6711931032,198.2700313885512,144.161744122242
0,6857.999780544007,0.55,0.9,825.3894712888,219.0928507127824,197.585728387278
0,6857.999780544007,0.55,1.0,917.0996353816001,241.8042768414225,255.79591018720203
0,7619.999756160008,0.0,0.0,20.720286219600002,59.22749750948018,0.0
0,7619.999756160008,0.0,0.5,329.61639812420003,117.712780004536,308.91930509609404
0,7619.999756160008,0.0,0.6,395.53718854100003,130.0395665081194,360.81414034050005
0,7619.999756160008,0.0,0.7,461.4575284484,144.5760575696272,411.845172629352
0,7619.999756160008,0.0,0.8,527.3880101511999,160.1124475623696,462.46656922804806
0,7619.999756160008,0.0,0.9,593.3091764028001,176.2419758306269,512.900009404398
0,7619.999756160008,0.0,1.0,659.2297912112,193.7463837844507,557.849421074946
0,7619.999756160008,0.05,0.0,20.926383192000003,59.26118479442982,0.0
0,7619.999756160008,0.05,0.5,330.3418610426,117.8317245744353,279.18834030087004
0,7619.999756160008,0.05,0.6,396.403742141,130.1821688096707,328.997756151834
0,7619.999756160008,0.05,0.7,462.47391212,144.7272830975234,378.37581120616204
0,7619.999756160008,0.05,0.8,528.545284278,160.2880447457135,427.5942014069881
0,7619.999756160008,0.05,0.9,594.6216153218,176.4435577816384,476.82946770967203
0,7619.999756160008,0.05,1.0,660.6810674442,193.9629426964529,521.079218411598
0,7619.999756160008,0.1,0.0,21.5439807022,59.35962721328132,0.0
0,7619.999756160008,0.1,0.5,332.68385672500006,118.2162202580967,250.51091105779204
0,7619.999756160008,0.1,0.6,399.2167162698001,130.6521786224259,298.61430420591006
0,7619.999756160008,0.1,0.7,465.7647265524,145.2546168740815,346.61579975437803
0,7619.999756160008,0.1,0.8,532.292878315,160.8788124760955,394.71426071616
0,7619.999756160008,0.1,0.9,598.8380091122001,177.103756238592,443.028460792764
0,7619.999756160008,0.1,1.0,665.3620537718,194.685404571623,486.84618035130006
0,7619.999756160008,0.15,0.0,22.579432656,59.52318126009254,0.0
0,7619.999756160008,0.15,0.5,336.56204761080005,118.8699372600925,222.71107825566602
0,7619.999756160008,0.15,0.6,403.8633186368,131.44274396217,269.386725785562
0,7619.999756160008,0.15,0.7,471.19273706340005,146.1175963558923,316.23501451634405
0,7619.999756160008,0.15,0.8,538.4877469114001,161.8559683028214,363.48662202006005
0,7619.999756160008,0.15,0.9,605.8192192998,178.160022868729,411.053679048474
0,7619.999756160008,0.15,1.0,673.1250979948,195.8794617692099,454.794127687746
0,7619.999756160008,0.2,0.0,24.067452895200002,59.75539877592308,0.0
0,7619.999756160008,0.2,0.5,342.00626086880004,119.8231995638211,195.735977468724
0,7619.999756160008,0.2,0.6,410.40247488680006,132.5204404700172,241.122812414946
0,7619.999756160008,0.2,0.7,478.80307090880007,147.3112820885422,287.04073813984803
0,7619.999756160008,0.2,0.8,547.1960542246001,163.2338889481992,333.70235242528804
0,7619.999756160008,0.2,0.9,615.6013580288001,179.6816733099882,380.66961057925806
0,7619.999756160008,0.2,1.0,684.0102183134001,197.549182625601,424.68847330833
0,7619.999756160008,0.25,0.0,25.9458637372,60.05004017908011,0.0
0,7619.999756160008,0.25,0.5,349.02889248260004,121.0481529130908,169.310277223626
0,7619.999756160008,0.25,0.6,418.82950185560003,133.9615241898757,213.52630018704602
0,7619.999756160008,0.25,0.7,488.64295854220006,148.8534491838882,258.86337778917
0,7619.999756160008,0.25,0.8,558.4416395052,165.0280369911095,305.228654771964
0,7619.999756160008,0.25,0.9,628.2572002102,181.6485488058605,351.60937419531
0,7619.999756160008,0.25,1.0,698.0662486336001,199.7100156844779,396.32162012011804
0,7619.999756160008,0.3,0.0,28.272431319000003,60.40803038918624,0.0
0,7619.999756160008,0.3,0.5,357.546223199,122.529627129003,143.26914072147602
0,7619.999756160008,0.3,0.6,429.05554825760004,135.7086851931416,186.37031342344804
0,7619.999756160008,0.3,0.7,500.5714594518,150.7108889572712,231.370886741148
0,7619.999756160008,0.3,0.8,572.0847160050001,167.1938955869546,277.76373601561204
0,7619.999756160008,0.3,0.9,643.5944661344,184.0212717338293,323.73263745207004
0,7619.999756160008,0.3,1.0,715.1030149054001,202.4029797509752,369.68583711675
0,7619.999756160008,0.35,0.0,31.085772256000002,60.82990414732831,0.0
0,7619.999756160008,0.35,0.5,367.44403452460006,124.2435364063322,117.372290241822
0,7619.999756160008,0.35,0.6,440.93746944940006,137.7371817629502,159.56471739747
0,7619.999756160008,0.35,0.7,514.4318062136,152.825406326862,204.28922528553002
0,7619.999756160008,0.35,0.8,587.9080618774001,169.6740701280958,250.90447310497802
0,7619.999756160008,0.35,0.9,661.4181246200001,186.736679487254,296.643734294292
0,7619.999756160008,0.35,1.0,734.8915254164001,205.5592003602468,344.12160584617203
0,7619.999756160008,0.4,0.0,34.451322833400006,61.31161463775743,0.0
0,7619.999756160008,0.4,0.5,378.7529282746,126.1990181275515,91.55069474812801
0,7619.999756160008,0.4,0.6,454.5087229342001,140.02979458133,132.917156842008
0,7619.999756160008,0.4,0.7,530.2685746401999,155.2134346394811,177.494711999682
0,7619.999756160008,0.4,0.8,606.0208128194,172.3079113861018,223.946077163424
0,7619.999756160008,0.4,0.9,681.7714491874001,189.7982415673592,270.145440878082
0,7619.999756160008,0.4,1.0,757.5216842820001,209.2000512492062,319.56848256055804
0,7619.999756160008,0.45,0.0,38.32107548940001,61.85150523913637,0.0
0,7619.999756160008,0.45,0.5,391.73778182000007,128.4287537216728,65.81183080857001
0,7619.999756160008,0.45,0.6,470.08614893680004,142.6951888383381,106.497166776924
0,7619.999756160008,0.45,0.7,548.437571968,157.973059352082,151.014136288554
0,7619.999756160008,0.45,0.8,626.792751706,175.3360070017237,197.39642148534
0,7619.999756160008,0.45,0.9,705.1336062298001,193.4145355362424,244.828303335462
0,7619.999756160008,0.45,1.0,783.4840773650001,213.4068986777647,296.17007804260805
0,7619.999756160008,0.5,0.0,42.6811235158,62.43312856944571,0.0
0,7619.999756160008,0.5,0.5,406.23709369540006,130.9148104147691,39.97188640737602
0,7619.999756160008,0.5,0.6,487.4918947162,145.6581227671233,80.04897321775202
0,7619.999756160008,0.5,0.7,568.7553358344,161.0696149263359,124.75140370030802
0,7619.999756160008,0.5,0.8,649.9904285050001,178.6848579120022,170.97473353468203
0,7619.999756160008,0.5,0.9,731.2461559832,197.4747834385376,220.18480067106603
0,7619.999756160008,0.5,1.0,812.4931194534,218.167079153588,273.806747629338
0,7619.999756160008,0.55,0.0,47.789503762,63.13735123550758,0.0
0,7619.999756160008,0.55,0.5,421.92863889880005,133.5109166363966,13.470236364354001
0,7619.999756160008,0.55,0.6,506.3056423876,148.8175845717137,53.18312427258601
0,7619.999756160008,0.55,0.7,590.7031805708001,164.4813290256736,97.998031111596
0,7619.999756160008,0.55,0.8,675.0808339748,182.2329202281593,144.29314676515202
0,7619.999756160008,0.55,0.9,759.4839817796001,201.7854988260909,195.578367692862
0,7619.999756160008,0.55,1.0,843.8637892586,223.5067627089722,252.80376118074
2,0.0,0.0,0.0,0.0,121.5201473030028,0.0
2,0.0,0.0,0.5,480.05630928200003,230.817747526354,499.818089746206
2,0.0,0.0,0.6,576.0656574992,248.0630643007349,554.988190300236
2,0.0,0.0,0.7,672.0626351714001,266.7977935996553,615.3544959505022
2,0.0,0.0,0.8,768.1000815532001,285.8330324184886,679.3663576498261
2,0.0,0.0,0.9,864.104121309,304.9657283851946,743.9687605881302
2,0.0,0.0,1.0,960.1154225542,323.8702152889413,810.198789910356
2,0.0,0.05,0.0,0.0,121.4879379245214,0.0
2,0.0,0.05,0.5,480.04453859560005,230.7582677559648,434.42181031557
2,0.0,0.05,0.6,576.0526353978,248.0068687669419,486.10478662746004
2,0.0,0.05,0.7,672.0479603816,266.735801528622,542.9672876554081
2,0.0,0.05,0.8,768.0661735406001,285.7734675012248,603.475193048112
2,0.0,0.05,0.9,864.083585794,304.9058205412319,664.791238150578
2,0.0,0.05,1.0,960.0855715880001,323.8043682165472,727.7896774560719
2,0.0,0.1,0.0,0.0,121.5728878386102,0.0
2,0.0,0.1,0.5,480.04704306680003,230.6033729591763,369.07637448435605
2,0.0,0.1,0.6,576.0369586554001,247.8555856947292,417.234080398674
2,0.0,0.1,0.7,672.055923484,266.5739817645832,470.6496290593021
2,0.0,0.1,0.8,768.0690784646,285.6094493571624,527.6194149261421
2,0.0,0.1,0.9,864.0754725218002,304.7285246309534,585.6620198236501
2,0.0,0.1,1.0,960.0855715880001,323.6085973058151,645.4423836944161
2,0.0,0.15,0.0,0.0,121.5861515696271,0.0
2,0.0,0.15,0.5,480.0509499434,230.3414265523905,303.74480553417004
2,0.0,0.15,0.6,576.0702651682,247.5729799426653,348.482309341782
2,0.0,0.15,0.7,672.0809164982002,266.2950312462125,398.32931354139004
2,0.0,0.15,0.8,768.0924187904001,285.3527137519732,451.80209122125007
2,0.0,0.15,0.9,864.0849881994,304.4503161067768,506.605003224474
2,0.0,0.15,1.0,960.1090120270001,323.2903267092443,563.1669148962782
2,0.0,0.2,0.0,0.0,121.6477010640479,0.0
2,0.0,0.2,0.5,480.0485455854,229.9675887311077,238.320792341478
2,0.0,0.2,0.6,576.053236077,247.1625921236506,279.582147000156
2,0.0,0.2,0.7,672.0523177676001,265.9245057319242,325.90246182001204
2,0.0,0.2,0.8,768.0451875162,285.0115423888234,375.853844391564
2,0.0,0.2,0.9,864.0641531654001,304.0423554415313,427.418785851288
2,0.0,0.2,1.0,960.0859728614001,322.8396195058514,480.7531344799261
2,0.0,0.25,0.0,0.0,126.5626051072304,0.0
2,0.0,0.25,0.5,480.0412832754,229.4820162217182,172.76736308092802
2,0.0,0.25,0.6,576.0483781250001,246.6267062324231,210.543858975912
2,0.0,0.25,0.7,672.0678943968,265.4394183725846,253.42248144859803
2,0.0,0.25,0.8,768.0750384824,284.6054091065046,299.87640567330607
2,0.0,0.25,0.9,864.0641531654001,303.5302554701079,348.11015435334605
2,0.0,0.25,1.0,960.0930850016,322.2888567713871,398.254802297814
2,0.0,0.3,0.0,1.8614662726,122.0136440858206,0.0
2,0.0,0.3,0.5,480.04028132280007,228.8377795288941,106.949244713388
2,0.0,0.3,0.6,576.0448725218,245.9482470457226,141.29711268334202
2,0.0,0.3,0.7,672.0533689562001,264.848936024585,180.76992837888602
2,0.0,0.3,0.8,768.0640703428002,284.0268056832078,223.82901113357403
2,0.0,0.3,0.9,864.0675586553999,302.9081064379934,268.735789729176
2,0.0,0.3,1.0,960.0855715880001,321.6259883517192,315.56425185377407
2,0.0,0.35,0.0,6.463800552,122.2750618334392,0.0
2,0.0,0.35,0.5,480.04243539780003,227.9725155845051,40.92651400853401
2,0.0,0.35,0.6,576.0600478776,245.1701604015241,71.82679840875001
2,0.0,0.35,0.7,672.0750565936,264.0784166919169,107.97980254030202
2,0.0,0.35,0.8,768.0812496038001,283.2909514210288,147.63351889162803
2,0.0,0.35,0.9,864.0737689562002,302.2600007086093,189.192272643066
2,0.0,0.35,1.0,960.1090120270001,320.8573244723759,232.78806338865002
2,0.0,0.4,0.0,11.338808723000001,122.7872329165382,0.0
2,0.0,0.4,0.5,480.06307020540004,226.9319683773928,0.0
2,0.0,0.4,0.6,576.0670599046001,244.2472159992743,1.9889579634540002
2,0.0,0.4,0.7,672.0825691866,263.1257181353533,34.78426859985
2,0.0,0.4,0.8,768.0901145456,282.4475033223261,71.21878900983002
2,0.0,0.4,0.9,864.1155407786,301.4805432932959,109.58514601095602
2,0.0,0.4,1.0,960.1118168378,319.9814667596843,149.74981338009002
2,0.0,0.45,0.0,16.701872847,123.4187771109498,0.0
2,0.0,0.45,0.5,480.04714318000003,225.7276888764402,0.0
2,0.0,0.45,0.6,576.056592331,243.1950041381657,-68.157985731066
2,0.0,0.45,0.7,672.0378924402,262.0560881242856,-38.79077457116401
2,0.0,0.45,0.8,768.067826229,281.4018019222535,-5.6106163953840005
2,0.0,0.45,0.9,864.0680592214,300.4668805101152,29.587838423682
2,0.0,0.45,1.0,960.0812642586001,319.081994356618,66.55383616266
2,0.0,0.5,0.0,22.725625828400002,124.1987627175905,0.0
2,0.0,0.5,0.5,480.0420850016,224.3821493068131,0.0
2,0.0,0.5,0.6,576.0638045844,241.8861146840243,-138.76809499522201
2,0.0,0.5,0.7,672.071149717,260.8305780454505,-112.81987246761
2,0.0,0.5,0.8,768.0809492642001,280.1537910800146,-82.92375771880201
2,0.0,0.5,0.9,864.0674585422001,299.3583304240225,-50.66735204916001
2,0.0,0.5,1.0,960.0964904916,317.9608228837885,-16.840514763534003
2,0.0,0.55,0.0,29.578594289200005,125.0240502043001,0.0
2,0.0,0.55,0.5,480.0571602442001,222.7577017922526,0.0
2,0.0,0.55,0.6,576.0697145456,240.3424196233331,-210.01562573376003
2,0.0,0.55,0.7,672.0647383692001,259.3296009846685,-187.427641083144
2,0.0,0.55,0.8,768.0894638098,278.7458449331398,-160.785736884234
2,0.0,0.55,0.9,864.1102314966,297.9538682814116,-131.64751519689
2,0.0,0.55,1.0,960.1069080086002,316.7115839616257,-100.752344025564
2,761.9999756160008,0.0,0.0,0.0,113.1043532479361,0.0
2,761.9999756160008,0.0,0.5,480.05029920760006,218.135426504672,484.008318745182
2,761.9999756160008,0.0,0.6,576.0578946232001,235.7899460594212,543.4119379541161
2,761.9999756160008,0.0,0.7,672.0757573860001,254.5769022056609,606.540732791532
2,761.9999756160008,0.0,0.8,768.0591615136001,273.627132020684,671.4443562883981
2,761.9999756160008,0.0,0.9,864.1025186772001,292.7215076832078,737.4327084801599
2,761.9999756160008,0.0,1.0,960.0865735406,312.3129347766488,806.0557974254941
2,761.9999756160008,0.05,0.0,0.0,113.1421243079924,0.0
2,761.9999756160008,0.05,0.5,480.0422351714,218.0869260027216,422.636277670068
2,761.9999756160008,0.05,0.6,576.0529857940002,235.7380336005625,478.40595201861004
2,761.9999756160008,0.05,0.7,672.0712498302,254.5327848963985,538.034191213596
2,761.9999756160008,0.05,0.8,768.059562787,273.5856706389367,599.6196521016241
2,761.9999756160008,0.05,0.9,864.091299434,292.6801319161753,662.3666673369901
2,761.9999756160008,0.05,1.0,960.100797821,312.2143351635671,728.0508435728221
2,761.9999756160008,0.1,0.0,0.0,113.2520456483716,0.0
2,761.9999756160008,0.1,0.5,480.04273573740005,217.9412546709607,361.31351442093603
2,761.9999756160008,0.1,0.6,576.052485228,235.5740584977774,413.417174911818
2,761.9999756160008,0.1,0.7,672.0482106646,254.3894691388914,469.5453379824901
2,761.9999756160008,0.1,0.8,768.0451875162,273.4319894190329,527.81730911679
2,761.9999756160008,0.1,0.9,864.0722664376001,292.5056626950014,587.3917493149861
2,761.9999756160008,0.1,1.0,960.0827667772002,311.9006905686292,650.1684065987881
2,761.9999756160008,0.15,0.0,0.0,118.0093273877347,0.0
2,761.9999756160008,0.15,0.5,480.042034945,217.717614065318,300.030712645818
2,761.9999756160008,0.15,0.6,576.0484281816001,235.3404098594756,348.454531542348
2,761.9999756160008,0.15,0.7,672.0663410010001,254.2024646135354,401.05212015792
2,761.9999756160008,0.15,0.8,768.0601634662,273.1684008939491,456.00279224346
2,761.9999756160008,0.15,0.9,864.0736688430001,292.2248557876259,512.4480440079
2,761.9999756160008,0.15,1.0,960.0875754932001,311.4991832879434,572.249648573988
2,761.9999756160008,0.2,0.0,0.0,118.8314953175179,0.0
2,761.9999756160008,0.2,0.5,480.06201901680004,217.3581534341831,238.59097144159202
2,761.9999756160008,0.2,0.6,576.053437124,235.0199974915178,283.42825905471005
2,761.9999756160008,0.2,0.7,672.0653899255999,253.9457865526626,332.52220941139205
2,761.9999756160008,0.2,0.8,768.0749383692,272.8196341488705,384.176032979046
2,761.9999756160008,0.2,0.9,864.0985116874001,291.8265181227434,437.44755494840405
2,761.9999756160008,0.2,1.0,960.1203313834001,311.0620967774653,494.15296975598403
2,761.9999756160008,0.25,0.0,3.3930915546000002,113.9254222216275,0.0
2,761.9999756160008,0.25,0.5,480.06862977040004,216.9274917700263,177.09822391338002
2,761.9999756160008,0.25,0.6,576.0719687338,234.5951323646013,218.38854538069802
2,761.9999756160008,0.25,0.7,672.0852238276,253.5380256550848,263.97318154977
2,761.9999756160008,0.25,0.8,768.0778933498001,272.3817480998821,312.234292120674
2,761.9999756160008,0.25,0.9,864.1145388260002,291.3414026930055,362.352209376696
2,761.9999756160008,0.25,1.0,960.1156236012,310.4784388111222,415.891361171286
2,761.9999756160008,0.3,0.0,6.849869054600001,114.3380014030663,0.0
2,761.9999756160008,0.3,0.5,480.0448898124001,216.3573403436451,115.38622895923201
2,761.9999756160008,0.3,0.6,576.0518336716001,234.0156863615168,153.15644708133001
2,761.9999756160008,0.3,0.7,672.0908334492001,252.973670765944,195.32910634729802
2,761.9999756160008,0.3,0.8,768.0933198092,271.8436918990293,240.18742914797403
2,761.9999756160008,0.3,0.9,864.1060242804,290.7421539596298,287.108174044692
2,761.9999756160008,0.3,1.0,960.1082103008001,309.8328743884605,337.475949597402
2,761.9999756160008,0.35,0.0,10.685934439400002,114.7754523608818,0.0
2,761.9999756160008,0.35,0.5,480.05405509380006,215.6940008091264,53.48960974434001
2,761.9999756160008,0.35,0.6,576.0666594518001,233.3187236361244,87.715596931116
2,761.9999756160008,0.35,0.7,672.077911461,252.3234232651728,126.52555711996202
2,761.9999756160008,0.35,0.8,768.0708813228,271.2921296260546,168.03562999654199
2,761.9999756160008,0.35,0.9,864.0758729746001,290.0457334607639,211.70440046355603
2,761.9999756160008,0.35,1.0,960.0947877466001,309.0854841282773,258.856488386034
2,761.9999756160008,0.4,0.0,14.9048597808,115.2429924464302,0.0
2,761.9999756160008,0.4,0.5,480.034772635,214.8837328568448,0.0
2,761.9999756160008,0.4,0.6,576.0606994340001,232.504086994194,21.982069473672
2,761.9999756160008,0.4,0.7,672.0702478776001,251.5678663904563,57.495929780058006
2,761.9999756160008,0.4,0.8,768.0682275024,270.5553902106505,95.74447211590801
2,761.9999756160008,0.4,0.9,864.0752714748,289.2716445091173,136.122857773518
2,761.9999756160008,0.4,1.0,960.0899798511999,308.2667641790801,180.05246163042602
2,761.9999756160008,0.45,0.0,19.8164609676,115.8880997894403,0.0
2,761.9999756160008,0.45,0.5,480.0449398690001,213.8212986923705,0.0
2,761.9999756160008,0.45,0.6,576.0592970286001,231.6356248957634,-44.04831394887002
2,761.9999756160008,0.45,0.7,672.0663910576001,250.6154246780369,-11.912492406276002
2,761.9999756160008,0.45,0.8,768.085957386,269.6491500345641,23.193943864938003
2,761.9999756160008,0.45,0.9,864.0807809832002,288.496213792434,60.43014516924001
2,761.9999756160008,0.45,1.0,960.100797821,307.3478745458587,101.07854356353602
2,761.9999756160008,0.5,0.0,25.492000545,116.6196850118842,0.0
2,761.9999756160008,0.5,0.5,480.0422351714,212.5688475809671,0.0
2,761.9999756160008,0.5,0.6,576.0476773326001,230.6270306908283,-110.502253766058
2,761.9999756160008,0.5,0.7,672.0655400954,249.5210665174635,-81.756008780292
2,761.9999756160008,0.5,0.8,768.0792456986001,268.6417979447519,-49.720117834464006
2,761.9999756160008,0.5,0.9,864.1104317230001,287.4749551594848,-15.545351011344001
2,761.9999756160008,0.5,1.0,960.0959899256001,306.3597965271705,21.836139389064
2,761.9999756160008,0.55,0.0,32.4955556706,117.3443171966797,0.0
2,761.9999756160008,0.55,0.5,480.05826231000003,211.1540770524358,0.0
2,761.9999756160008,0.55,0.6,576.0710668944,229.2948690051711,-177.438701347908
2,761.9999756160008,0.55,0.7,672.0820177434001,248.2731408220992,-152.10401246363404
2,761.9999756160008,0.55,0.8,768.0905650550001,267.3942151760864,-123.231399775176
2,761.9999756160008,0.55,0.9,864.1040211958001,286.3316543881883,-91.916483888922
2,761.9999756160008,0.55,1.0,960.1151222146001,305.3261742873084,-57.450762109356
2,1523.999951232002,0.0,0.0,0.0,110.3935074020684,0.0
2,1523.999951232002,0.0,0.5,480.0509499434,206.5992764525084,470.814553932954
2,1523.999951232002,0.0,0.6,576.0598977078001,224.4458265374218,533.1909848463661
2,1523.999951232002,0.0,0.7,672.1023530320001,243.1044003780278,598.0516767927242
2,1523.999951232002,0.0,0.8,768.0792456986001,262.0034046651547,663.97212334761
2,1523.999951232002,0.0,0.9,864.0875927838002,281.8552502000363,732.230191359744
2,1523.999951232002,0.0,1.0,960.118227365,302.7694162142793,800.477435962974
2,1523.999951232002,0.05,0.0,0.0,110.5029286215186,0.0
2,1523.999951232002,0.05,0.5,480.04889680220003,206.5578861824368,413.166499477116
2,1523.999951232002,0.05,0.6,576.060248104,224.4095759572712,471.86784972604215
2,1523.999951232002,0.05,0.7,672.0771097348,243.0361546901025,533.2120787504281
2,1523.999951232002,0.05,0.8,768.0720334452,261.9522346683299,596.010759616272
2,1523.999951232002,0.05,0.9,864.087692897,281.7708715185521,661.2779459198221
2,1523.999951232002,0.05,1.0,960.1072091688001,302.6546546015604,727.005577261656
2,1523.999951232002,0.1,0.0,1.5538635420000002,105.4086659616257,0.0
2,1523.999951232002,0.1,0.5,480.0431361902,206.4414688840606,355.53356452105805
2,1523.999951232002,0.1,0.6,576.053437124,224.3130039626236,410.53701785065203
2,1523.999951232002,0.1,0.7,672.0496631266001,242.9090004643927,468.4508329896781
2,1523.999951232002,0.1,0.8,768.0640703428002,261.7924425227253,528.10438389093
2,1523.999951232002,0.1,0.9,864.0763735406001,281.5209036863831,590.445648511488
2,1523.999951232002,0.1,1.0,960.0940861336001,302.2972070858206,653.7647973618301
2,1523.999951232002,0.15,0.0,3.0502735956,105.5985257143246,0.0
2,1523.999951232002,0.15,0.5,480.047393463,206.2463258145696,297.92108737360206
2,1523.999951232002,0.15,0.6,576.0624021790001,224.1322385511204,349.219035103554
2,1523.999951232002,0.15,0.7,672.0576762856001,242.699894710968,403.70952637507804
2,1523.999951232002,0.15,0.8,768.0613656452001,261.5295113128005,460.20330733007404
2,1523.999951232002,0.15,0.9,864.0919001131999,281.1152270158759,519.639626738694
2,1523.999951232002,0.15,1.0,960.1027007924,301.7037268192869,580.5867315813181
2,1523.999951232002,0.2,0.0,4.988923042400001,105.8923820820103,0.0
2,1523.999951232002,0.2,0.5,480.0440380296001,205.9777122203574,240.27067936456203
2,1523.999951232002,0.2,0.6,576.0591969154001,223.8339138438719,287.89600763015403
2,1523.999951232002,0.2,0.7,672.0580275024001,242.4146334992289,338.93465838540004
2,1523.999951232002,0.2,0.8,768.0661735406001,261.1937079454776,392.25740071841403
2,1523.999951232002,0.2,0.9,864.1010153380001,280.6862785816929,448.59621903327
2,1523.999951232002,0.2,1.0,960.1039029714,300.8678170260365,507.28879605789
2,1523.999951232002,0.25,0.0,7.543541929000001,106.2583461565817,0.0
2,1523.999951232002,0.25,0.5,480.05555761240004,205.5997906239681,182.498238888042
2,1523.999951232002,0.25,0.6,576.056342048,223.4399303655992,226.531937320458
2,1523.999951232002,0.25,0.7,672.0606813228001,242.0562718241858,274.098152745648
2,1523.999951232002,0.25,0.8,768.0664238236001,260.7912013586139,324.112479409488
2,1523.999951232002,0.25,0.9,864.0964076690002,280.0968530841876,377.477331261954
2,1523.999951232002,0.25,1.0,960.1077097348001,299.9619193088089,433.60410960174
2,1523.999951232002,0.3,0.0,10.5333299192,106.7448824163114,0.0
2,1523.999951232002,0.3,0.5,480.0515506226,205.1469846904654,124.61555817526201
2,1523.999951232002,0.3,0.6,576.0508325396,222.9581272428559,165.043182514518
2,1523.999951232002,0.3,0.7,672.0615831622,241.617843548671,209.183407364316
2,1523.999951232002,0.3,0.8,768.0737870674001,260.3115680776558,255.946875212028
2,1523.999951232002,0.3,0.9,864.0919001131999,279.4996600396444,306.21897222147004
2,1523.999951232002,0.3,1.0,960.108310414,299.027324755602,359.49026911089607
2,1523.999951232002,0.35,0.0,14.080728739000001,107.3113215325229,0.0
2,1523.999951232002,0.35,0.5,480.059714772,204.6006196517282,66.53128902512402
2,1523.999951232002,0.35,0.6,576.0541379164,222.4128471250114,103.41254906274602
2,1523.999951232002,0.35,0.7,672.0768093952,241.1098268845142,144.19829025294
2,1523.999951232002,0.35,0.8,768.0685278420001,259.7427018076749,187.645352093892
2,1523.999951232002,0.35,0.9,864.0821833885999,278.8013840874535,234.77623357234202
2,1523.999951232002,0.35,1.0,960.0964904916,298.1240254215731,284.985802398066
2,1523.999951232002,0.4,0.0,18.181340793000004,107.9785591096798,0.0
2,1523.999951232002,0.4,0.5,480.05771168740006,203.9597097689377,8.222179702044
2,1523.999951232002,0.4,0.6,576.0591468588,221.7462663951737,41.54396697851401
2,1523.999951232002,0.4,0.7,672.076458999,240.4138063888234,79.02159097509602
2,1523.999951232002,0.4,0.8,768.0819503962,259.1030480752064,119.223587361648
2,1523.999951232002,0.4,0.9,864.0791783514001,278.1028508232786,163.157634100692
2,1523.999951232002,0.4,1.0,960.0933853412,297.2152729448426,210.22173044888402
2,1523.999951232002,0.45,0.0,23.057350096,108.6011366832078,0.0
2,1523.999951232002,0.45,0.5,480.0463422744,203.2075222776921,0.0
2,1523.999951232002,0.45,0.6,576.0642550938,220.9959062868548,-20.606160742398004
2,1523.999951232002,0.45,0.7,672.0796642626001,239.6285809745079,13.563639643092001
2,1523.999951232002,0.45,0.8,768.0779934630001,258.4266731155765,50.691582393144
2,1523.999951232002,0.45,0.9,864.1006148852,277.3677670935317,91.345544176194
2,1523.999951232002,0.45,1.0,960.1055056032,296.3237954590402,135.205378147224
2,1523.999951232002,0.5,0.0,28.890451438200003,109.2151626099066,0.0
2,1523.999951232002,0.5,0.5,480.04619210460004,202.2356347968793,0.0
2,1523.999951232002,0.5,0.6,576.0630028582001,220.1667923370226,-83.058820357128
2,1523.999951232002,0.5,0.7,672.0786623100001,238.751195764311,-52.194490029528005
2,1523.999951232002,0.5,0.8,768.0826019526,257.4871101018779,-18.213174514920002
2,1523.999951232002,0.5,0.9,864.0882943968002,276.5253468392452,19.371103118136002
2,1523.999951232002,0.5,1.0,960.1020000000001,295.425465053343,59.989487592804004
2,1523.999951232002,0.55,0.0,35.4180881054,109.9172435045813,0.0
2,1523.999951232002,0.55,0.5,480.04829530240005,200.9752168386102,0.0
2,1523.999951232002,0.55,0.6,576.042067711,219.1868383594303,-145.999844707794
2,1523.999951232002,0.55,0.7,672.0736041316002,237.7134897493423,-118.43575377618602
2,1523.999951232002,0.55,0.8,768.0775429536,256.5021731607548,-87.446699808006
2,1523.999951232002,0.55,0.9,864.1092295440002,275.5844415926699,-52.823216568276
